"Gene.set","URL","universe.size","goi","goi.in.universe","pathway.size","no.overlap","k.over.K","pvalue","FDR","Overlapping Genes","X2","X3","X4","X5","X6","X7","X8"
"KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GHO_ATF5_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GHO_ATF5_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GHO_ATF5_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GHO_ATF5_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DURCHDEWALD_SKIN_CARCINOGENESIS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DURCHDEWALD_SKIN_CARCINOGENESIS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DURCHDEWALD_SKIN_CARCINOGENESIS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DURCHDEWALD_SKIN_CARCINOGENESIS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"LI_CYTIDINE_ANALOGS_CYCTOTOXICITY","http://www.broadinstitute.org/gsea/msigdb/cards/LI_CYTIDINE_ANALOGS_CYCTOTOXICITY",12,12,12,12,12,12,12,12,"","","","","","","",""
"LI_CYTIDINE_ANALOG_PATHWAY","http://www.broadinstitute.org/gsea/msigdb/cards/LI_CYTIDINE_ANALOG_PATHWAY",12,12,12,12,12,12,12,12,"","","","","","","",""
"KIM_LRRC3B_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/KIM_LRRC3B_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE","http://www.broadinstitute.org/gsea/msigdb/cards/ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM","http://www.broadinstitute.org/gsea/msigdb/cards/ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST","http://www.broadinstitute.org/gsea/msigdb/cards/ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST",12,12,12,12,12,12,12,12,"","","","","","","",""
"CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"YANG_MUC2_TARGETS_DUODENUM_3MO_DN","http://www.broadinstitute.org/gsea/msigdb/cards/YANG_MUC2_TARGETS_DUODENUM_3MO_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"YANG_MUC2_TARGETS_DUODENUM_6MO_UP","http://www.broadinstitute.org/gsea/msigdb/cards/YANG_MUC2_TARGETS_DUODENUM_6MO_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"YANG_MUC2_TARGETS_DUODENUM_6MO_DN","http://www.broadinstitute.org/gsea/msigdb/cards/YANG_MUC2_TARGETS_DUODENUM_6MO_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"YANG_MUC2_TARGETS_COLON_3MO_DN","http://www.broadinstitute.org/gsea/msigdb/cards/YANG_MUC2_TARGETS_COLON_3MO_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MCCOLLUM_GELDANAMYCIN_RESISTANCE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MCCOLLUM_GELDANAMYCIN_RESISTANCE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"MCCOLLUM_GELDANAMYCIN_RESISTANCE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MCCOLLUM_GELDANAMYCIN_RESISTANCE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1","http://www.broadinstitute.org/gsea/msigdb/cards/CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1",12,12,12,12,12,12,12,12,"","","","","","","",""
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2","http://www.broadinstitute.org/gsea/msigdb/cards/CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2",12,12,12,12,12,12,12,12,"","","","","","","",""
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3","http://www.broadinstitute.org/gsea/msigdb/cards/CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3",12,12,12,12,12,12,12,12,"","","","","","","",""
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4","http://www.broadinstitute.org/gsea/msigdb/cards/CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4",12,12,12,12,12,12,12,12,"","","","","","","",""
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5","http://www.broadinstitute.org/gsea/msigdb/cards/CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5",12,12,12,12,12,12,12,12,"","","","","","","",""
"MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SINGH_NFE2L2_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/SINGH_NFE2L2_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP","http://www.broadinstitute.org/gsea/msigdb/cards/PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN","http://www.broadinstitute.org/gsea/msigdb/cards/PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"LOPES_METHYLATED_IN_COLON_CANCER_UP","http://www.broadinstitute.org/gsea/msigdb/cards/LOPES_METHYLATED_IN_COLON_CANCER_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LOPES_METHYLATED_IN_COLON_CANCER_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LOPES_METHYLATED_IN_COLON_CANCER_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"HARRIS_BRAIN_CANCER_PROGENITORS","http://www.broadinstitute.org/gsea/msigdb/cards/HARRIS_BRAIN_CANCER_PROGENITORS",12,12,12,12,12,12,12,12,"","","","","","","",""
"TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BAFNA_MUC4_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BAFNA_MUC4_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"BAFNA_MUC4_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BAFNA_MUC4_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"HOWLIN_CITED1_TARGETS_1_UP","http://www.broadinstitute.org/gsea/msigdb/cards/HOWLIN_CITED1_TARGETS_1_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"HOWLIN_CITED1_TARGETS_1_DN","http://www.broadinstitute.org/gsea/msigdb/cards/HOWLIN_CITED1_TARGETS_1_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"HOWLIN_CITED1_TARGETS_2_UP","http://www.broadinstitute.org/gsea/msigdb/cards/HOWLIN_CITED1_TARGETS_2_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"HOWLIN_CITED1_TARGETS_2_DN","http://www.broadinstitute.org/gsea/msigdb/cards/HOWLIN_CITED1_TARGETS_2_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"HILLION_HMGA1_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/HILLION_HMGA1_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"HILLION_HMGA1B_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/HILLION_HMGA1B_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEIN_NEURON_MARKERS","http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_NEURON_MARKERS",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEIN_ASTROCYTE_MARKERS","http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_ASTROCYTE_MARKERS",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEIN_OLIGODENDROCYTE_MARKERS","http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_OLIGODENDROCYTE_MARKERS",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEIN_CHOROID_PLEXUS_MARKERS","http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_CHOROID_PLEXUS_MARKERS",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEIN_MIDBRAIN_MARKERS","http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_MIDBRAIN_MARKERS",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEIN_PONS_MARKERS","http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_PONS_MARKERS",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEIN_MEDULLA_MARKERS","http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_MEDULLA_MARKERS",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEIN_CEREBELLUM_MARKERS","http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_CEREBELLUM_MARKERS",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES","http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES","http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAVIN_FOXP3_TARGETS_CLUSTER_T4","http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_FOXP3_TARGETS_CLUSTER_T4",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAVIN_FOXP3_TARGETS_CLUSTER_T7","http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_FOXP3_TARGETS_CLUSTER_T7",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAVIN_FOXP3_TARGETS_CLUSTER_P2","http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_FOXP3_TARGETS_CLUSTER_P2",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAVIN_FOXP3_TARGETS_CLUSTER_P3","http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_FOXP3_TARGETS_CLUSTER_P3",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAVIN_FOXP3_TARGETS_CLUSTER_P4","http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_FOXP3_TARGETS_CLUSTER_P4",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAVIN_FOXP3_TARGETS_CLUSTER_P6","http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_FOXP3_TARGETS_CLUSTER_P6",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAVIN_FOXP3_TARGETS_CLUSTER_P7","http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_FOXP3_TARGETS_CLUSTER_P7",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAVIN_PDE3B_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_PDE3B_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHENG_BOUND_BY_FOXP3","http://www.broadinstitute.org/gsea/msigdb/cards/ZHENG_BOUND_BY_FOXP3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARSON_BOUND_BY_FOXP3_STIMULATED","http://www.broadinstitute.org/gsea/msigdb/cards/MARSON_BOUND_BY_FOXP3_STIMULATED",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARSON_BOUND_BY_FOXP3_UNSTIMULATED","http://www.broadinstitute.org/gsea/msigdb/cards/MARSON_BOUND_BY_FOXP3_UNSTIMULATED",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARSON_BOUND_BY_E2F4_UNSTIMULATED","http://www.broadinstitute.org/gsea/msigdb/cards/MARSON_BOUND_BY_E2F4_UNSTIMULATED",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARSON_FOXP3_TARGETS_STIMULATED_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MARSON_FOXP3_TARGETS_STIMULATED_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARSON_FOXP3_TARGETS_STIMULATED_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MARSON_FOXP3_TARGETS_STIMULATED_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARSON_FOXP3_CORE_DIRECT_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/MARSON_FOXP3_CORE_DIRECT_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHENG_FOXP3_TARGETS_IN_THYMUS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/ZHENG_FOXP3_TARGETS_IN_THYMUS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHENG_FOXP3_TARGETS_IN_THYMUS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHENG_FOXP3_TARGETS_IN_THYMUS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHENG_FOXP3_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/ZHENG_FOXP3_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHENG_FOXP3_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHENG_FOXP3_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SANSOM_APC_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/SANSOM_APC_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"SANSOM_APC_MYC_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/SANSOM_APC_MYC_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"SANSOM_APC_TARGETS_REQUIRE_MYC","http://www.broadinstitute.org/gsea/msigdb/cards/SANSOM_APC_TARGETS_REQUIRE_MYC",12,12,12,12,12,12,12,12,"","","","","","","",""
"SANSOM_WNT_PATHWAY_REQUIRE_MYC","http://www.broadinstitute.org/gsea/msigdb/cards/SANSOM_WNT_PATHWAY_REQUIRE_MYC",12,12,12,12,12,12,12,12,"","","","","","","",""
"YEGNASUBRAMANIAN_PROSTATE_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/YEGNASUBRAMANIAN_PROSTATE_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"RIGGINS_TAMOXIFEN_RESISTANCE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/RIGGINS_TAMOXIFEN_RESISTANCE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"RIGGINS_TAMOXIFEN_RESISTANCE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/RIGGINS_TAMOXIFEN_RESISTANCE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_UP","http://www.broadinstitute.org/gsea/msigdb/cards/STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN","http://www.broadinstitute.org/gsea/msigdb/cards/STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"STEIN_ESRRA_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/STEIN_ESRRA_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"STEIN_ESRRA_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/STEIN_ESRRA_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_LSD1_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_LSD1_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_LSD1_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_LSD1_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"FOSTER_TOLERANT_MACROPHAGE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/FOSTER_TOLERANT_MACROPHAGE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"FOSTER_TOLERANT_MACROPHAGE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/FOSTER_TOLERANT_MACROPHAGE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"TESAR_ALK_TARGETS_EPISC_3D_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TESAR_ALK_TARGETS_EPISC_3D_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TESAR_ALK_TARGETS_EPISC_4D_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TESAR_ALK_TARGETS_EPISC_4D_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"TESAR_JAK_TARGETS_MOUSE_ES_D3_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TESAR_JAK_TARGETS_MOUSE_ES_D3_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TESAR_JAK_TARGETS_MOUSE_ES_D3_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TESAR_JAK_TARGETS_MOUSE_ES_D3_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN","http://www.broadinstitute.org/gsea/msigdb/cards/JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP","http://www.broadinstitute.org/gsea/msigdb/cards/JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAZIN_EPIGENETIC_SILENCING_BY_KRAS","http://www.broadinstitute.org/gsea/msigdb/cards/GAZIN_EPIGENETIC_SILENCING_BY_KRAS",12,12,12,12,12,12,12,12,"","","","","","","",""
"JEPSEN_SMRT_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/JEPSEN_SMRT_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_DNA_DAMAGE_BY_4NQO","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_BY_4NQO",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_DNA_DAMAGE_BY_UV","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_BY_UV",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_DNA_DAMAGE_BY_4NQO_OR_GAMMA_RADIATION","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_BY_4NQO_OR_GAMMA_RADIATION",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_DNA_DAMAGE_BY_4NQO_OR_UV","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_BY_4NQO_OR_UV",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_OLD","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_OLD",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_DNA_DAMAGE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_DNA_DAMAGE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/KONDO_PROSTATE_CANCER_WITH_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"KONDO_COLON_CANCER_HCP_WITH_H3K27ME1","http://www.broadinstitute.org/gsea/msigdb/cards/KONDO_COLON_CANCER_HCP_WITH_H3K27ME1",12,12,12,12,12,12,12,12,"","","","","","","",""
"KONDO_COLON_CANCER_HCP_WITH_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/KONDO_COLON_CANCER_HCP_WITH_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"KONDO_EZH2_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/KONDO_EZH2_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEE_LIVER_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/LEE_LIVER_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHANG_GATA6_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/ZHANG_GATA6_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
